id,name,sport_type,start_date,distance_m,moving_time_s,elapsed_time_s,elev_gain_m,avg_speed_m_s,max_speed_m_s,avg_hr,max_hr,calories,visibility,private,gear_id,country,external_id,upload_id,polyline
10382660844,Evening Run,Run,2023-12-14T19:52:46Z,2064.6,571,1169,18.4,3.616,6.089,,,,everyone,False,,,garmin_ping_309902440395,11113878256.0,
10382660376,Evening Run,Run,2023-12-14T19:47:58Z,414.2,78,78,3.5,5.31,6.476,,,,everyone,False,,,garmin_ping_309902418562,11113877783.0,
10382660279,Evening Run,Run,2023-12-14T19:40:51Z,933.1,247,284,8.8,3.778,5.653,,,,everyone,False,,,garmin_ping_309902415478,11113877694.0,
10382660014,Evening Run,Run,2023-12-14T19:26:17Z,2940.4,621,621,11.5,4.735,6.615,,,,everyone,False,,,garmin_ping_309902403210,11113877398.0,en|{FoliLgB_@OIIQKs@KmAAe@@oA@GJEb@LtAHvAj@f@NbAL|@Rv@J`A\JJDL?PQv@]lCUHo@GaBYiA[iASa@MmA[UKKQSaBIaB@o@DEJAh@PpAF~@LpEjAr@Zr@\LH@NGr@OnAIb@Ub@YIg@Co@Ks@G{FmAe@WEIKq@IsA?kA@o@BEDAnB\`@BxBl@lAR^JTH`@HjAb@JJ@P[hCO`@]Jg@@m@CkAMyDw@iA_@MMUsBEaBDg@T?x@P
10382659766,Evening Run,Run,2023-12-14T18:47:57Z,2536.0,795,795,0.0,3.19,3.958,,,,everyone,False,,,garmin_ping_309902390827,11113877099.0,
10382659688,Evening Run,Run,2023-12-13T19:22:55Z,6969.9,1274,2035,74.8,5.471,7.686,,,,everyone,False,,,garmin_ping_309902386557,11113877003.0,
10382658789,Evening Run,Run,2023-12-13T18:45:52Z,2527.4,895,902,25.4,2.824,3.596,,,,everyone,False,,,garmin_ping_309902349263,11113876087.0,
10382658529,Lunch Run,Run,2023-12-11T11:59:53Z,5180.2,1230,1262,58.3,4.212,5.132,,,,everyone,False,,,garmin_ping_309902338790,11113875823.0,
10382658136,Evening Run,Run,2023-12-10T18:43:36Z,1029.0,268,323,45.5,3.84,6.53,,,,everyone,False,,,garmin_ping_309902320338,11113875430.0,
10382657967,Evening Run,Run,2023-12-10T17:53:54Z,2414.1,804,898,0.0,3.003,4.308,,,,everyone,False,,,garmin_ping_309902310661,11113875278.0,
10382657869,Lunch Run,Run,2023-12-09T11:50:06Z,5167.8,2028,2187,57.2,2.548,4.725,,,,everyone,False,,,garmin_ping_309902307086,11113875168.0,
10344289857,Evening Run,Run,2023-12-07T18:10:26Z,2625.0,1282,2946,26.0,2.048,5.355,,,,everyone,False,,,garmin_ping_308642108892,11073835286.0,
10344113687,cursa sant andreu 2023,Run,2023-12-06T08:00:00Z,5033.2,980,980,17.3,5.136,6.89,,,,everyone,False,,,garmin_ping_308637604430,11073654969.0,}xz{FssjLFk@POZS\Mx@m@n@W`@]XMRAZOl@QlAWVUBS?[IyAFmAAi@K{Aa@eBe@oAQiC?aALeAE{@GSMMm@s@q@k@q@OYSI?w@d@o@t@eAr@q@n@oAbAu@Xm@b@{@`A{BpBs@v@yArAy@j@yA|@a@RyAf@{A`@iAZ_@PSBqA^EF_@H_A^sAPm@@UAM@k@?cAB}BJwANcBCcBDoC\a@PQB}BKkAC}EVqCT[A{BHiCDEL@RXz@j@jC^`AZrALJVDX@rBTnAAxAK`A@d@ML@v@XzAAPAb@Kb@Ab@Yr@O~CAREn@EbAMf@KL@pAQHCn@Af@IJML]JO\Sp@m@\UZMvAJdBTp@@t@KhCR^F|@@\DTChADb@D\Jr@@x@FdAAr@Bt@AvAOnB]d@Hf@Gh@OD@DBFP
10344114265,Morning Run,Run,2023-12-06T07:25:13Z,4124.9,1687,1837,0.0,2.445,4.592,,,,everyone,False,,,garmin_ping_308637565755,11073654339.0,
10344112047,Evening Run,Run,2023-12-05T19:05:39Z,3429.6,1140,3106,31.8,3.008,4.84,,,,everyone,False,,,garmin_ping_308637532262,11073653324.0,
10344107961,Lunch Run,Run,2023-12-04T11:56:54Z,395.1,84,93,0.0,4.704,5.882,,,,everyone,False,,,garmin_ping_308637453817,11073649034.0,
10344107457,Lunch Run,Run,2023-12-04T11:26:38Z,979.1,276,315,10.4,3.547,5.008,,,,everyone,False,,,garmin_ping_308637440506,11073648606.0,
10344106780,Lunch Run,Run,2023-12-04T11:19:41Z,1253.7,328,328,0.0,3.822,15.948,,,,everyone,False,,,garmin_ping_308637415661,11073647847.0,
10344106284,Afternoon Run,Run,2023-12-03T16:04:24Z,1756.9,699,699,0.0,2.514,3.496,,,,everyone,False,,,garmin_ping_308637402791,11073647288.0,
10344105775,Evening Run,Run,2023-12-02T17:30:43Z,3604.6,923,960,38.3,3.905,5.458,,,,everyone,False,,,garmin_ping_308637391246,11073646838.0,
10344105237,Evening Run,Run,2023-12-01T18:49:30Z,9634.9,3451,3454,50.4,2.792,5.995,,,,everyone,False,,,garmin_ping_308637376382,11073646294.0,}_|{FmgiLf@Ab@Jj@RtA\hAd@|@L`@Pn@B~GjBzB`@LCh@k@rB}BH[MSg@Ag@Ig@OcBWaA[c@Gk@UaASeA]wBk@kAUq@WoAUa@Mk@KoA]c@GwAk@IGsBg@}@_@}A]c@Me@Ki@Da@d@WdAAv@Jh@Xj@f@^bDt@bCv@p@FZNFFJB`@?t@`@|@Df@JbDdA~@Lt@Zj@BrDbAzARd@T|AP^AV_@jBqBTa@AEWSwAUqAc@eASoD{@_D{@e@KkA]cA_@iAYsDu@oAq@oASuAa@}A_@[MaAQc@DKFY^Sj@Kr@FbAb@r@`@XdBd@~@PvBt@bABx@Xz@VVNb@Hd@L|@PjBh@p@JnA\n@F|@Rd@RxCv@d@DnAXb@DzAyAnAwADUCGIKiAM_Co@m@G{EsAoA[eDaAaBa@o@GUGeA]e@K
10344103402,Evening Run,Run,2023-11-30T19:40:03Z,2953.1,1039,1099,32.0,2.842,5.569,,,,everyone,False,,,garmin_ping_308637325870,11073644305.0,
10344102802,Evening Run,Run,2023-11-29T19:31:29Z,1032.6,251,355,8.2,4.114,9.658,,,,everyone,False,,,garmin_ping_308637311012,11073643817.0,
10344102403,Evening Run,Run,2023-11-29T18:39:24Z,1575.9,500,500,15.5,3.152,3.999,,,,everyone,False,,,garmin_ping_308637299647,11073643367.0,
10344101986,Evening Run,Run,2023-11-29T17:54:56Z,1363.8,542,872,9.8,2.516,4.051,,,,everyone,False,,,garmin_ping_308637285997,11073642898.0,
10344101632,Evening Run,Run,2023-11-28T19:04:58Z,1491.8,630,733,12.2,2.368,9.61,,,,everyone,False,,,garmin_ping_308637275038,11073642574.0,
10344097351,Evening Run,Run,2023-11-28T18:09:03Z,4983.9,1744,2188,5.0,2.858,7.745,,,,everyone,False,,,garmin_ping_308637160289,11073638222.0,iz{{FmniLdAXzCj@|Ah@nAVfAd@hAZVJd@LdAb@\Hb@?RFbAb@?DCL_@h@{@~@c@^]^KDw@IiB]oBk@o@KyC{@kASk@QuB_@WIaAS[M_AOiA_@o@KuAk@kE_Am@ScAWEMGs@Bs@XcAZi@\Yd@Kb@DbATd@BrBd@LJCHGB{@B\d@Jn@Cl@Ol@e@b@MFQ@o@I]I`BWNWn@iB@AH|@NkA?a@JCb@FbAd@PLCv@QdBIz@K^BHC@OC]ASC
10344094742,Evening Run,Run,2023-11-28T17:43:18Z,951.1,373,373,0.0,2.55,4.089,,,,everyone,False,,,garmin_ping_308637094055,11073635479.0,
10344094340,Evening Run,Run,2023-11-27T19:15:49Z,2492.8,617,866,18.1,4.04,8.638,,,,everyone,False,,,garmin_ping_308637085688,11073635103.0,
10344093183,Evening Run,Run,2023-11-27T18:24:58Z,2258.6,790,1228,20.6,2.859,4.42,,,,everyone,False,,,garmin_ping_308637057053,11073633934.0,
10344091961,Lunch Run,Run,2023-11-26T11:57:40Z,1563.2,534,548,11.9,2.927,3.952,,,,everyone,False,,,garmin_ping_308637023074,11073632621.0,}n~|Fo}gLE{AFg@Bm@Dc@L_@v@kAtAmAb@Kh@ClBNf@?d@GnBNf@Bh@L`Bl@Pr@Fd@Kd@Qh@Kp@Uf@YX[RkAd@y@`@oBn@kCb@i@Nc@Te@^
10344091437,Lunch Run,Run,2023-11-26T11:08:42Z,7268.5,1532,1848,46.0,4.744,6.396,,,,everyone,False,,,garmin_ping_308637010711,11073632078.0,kn~|FuxgL@w@U{BCy@R{BFWJQZk@LQpAkA^Qj@Ej@@r@Hb@@d@@fAExBPrBl@vAXh@DvAVj@Jv@Xn@Nr@DTJv@RNVH`@AXWj@MLaAb@e@ZAF?HFPbAtAd@~@FRBp@Ph@Jx@n@bD@^ERMLI@eC^}Dz@uAT{Cv@u@Nc@NMJKPUp@KHMCq@m@c@UO@i@Hi@@wBGsC[SAqAOgCMa@ECEGYRTACBFC_@DkAZoCNm@Rm@n@kAPw@Ni@JUXa@J]@k@ScBGmADq@TkBd@}@P[NMv@s@\S`@Gt@A^DhADrAG|BNn@HjBr@b@DfAVXBvAT`Cx@rATV@LJDHHl@ATUb@KNqAj@SRALBJdAtA^p@FRJnAZrAj@fDDh@ERKJcDd@eDt@oE|@{A`@m@XKNSr@KHE?g@Yc@]_@Mw@BeEI{Ca@sCS}@MIIDLDqA\wCJq@Lc@h@_APe@f@gBd@y@FU@m@[eCAmAXsBd@aAb@g@nAaAXKj@EbCLfACb@@zAN\@|@XzA^nB`@|@L`@Jb@Pv@NRHXB\Jr@LNFNb@@^e@p@aAd@]ZENDLv@hAt@vAF\Ft@Pr@z@`F?REPMHqAVaARgBXiDr@aBVkBd@]JQJKNSt@KJMAoA{@QE_AFaBKe@A
10344083961,Lunch Run,Run,2023-11-26T10:26:11Z,3951.9,1647,2164,11.9,2.399,5.208,,,,everyone,False,,,garmin_ping_308636807726,11073624551.0,cq}|FifgL]@_@He@De@Ja@D_@H{@Ha@N_@@[NQXIZY^QSa@S{@mAOGKNYP[@e@K
10344083264,Evening Run,Run,2023-11-24T19:13:57Z,4707.7,1409,1492,48.5,3.341,7.368,,,,everyone,False,,,garmin_ping_308636788322,11073623838.0,
10344082154,Evening Run,Run,2023-11-24T18:21:56Z,3503.3,1151,1460,35.8,3.044,4.307,,,,everyone,False,,,garmin_ping_308636761544,11073622755.0,
10344081579,Evening Run,Run,2023-11-23T19:33:58Z,4343.2,967,967,12.8,4.491,6.908,,,,everyone,False,,,garmin_ping_308636742749,11073622089.0,en|{FykiLcBc@c@UGICKWaE?UJo@FAjANz@Dl@HdA^`Dt@rAd@NHPPBTEx@OrAOt@K^KHMBWGiEkAeAQkBk@QIGGGSYwAE_A@_BFMNAf@JrAN~GdBdA^TLHNBPe@xEINOBO?e@KaA[uBe@yAe@gAWa@SUkAS}CDc@DCfANl@?TD`AVx@NdEbAl@\FJDXEtAIr@UzAWFs@Oa@Q{EqAs@Q}@OYUMk@Ku@ImAAs@Jm@HEz@RhCZ~Cv@`@NzAXh@d@BZO~A[rBKXC@oBg@qBo@wBa@eBm@Oc@E_AOm@Ce@Co@B_@BOLG|@V`AFf@J|@TXD|C|@l@TXF^RFH@JKnB]rBYNc@Gw@W
10344080849,Evening Run,Run,2023-11-23T18:52:50Z,2428.4,937,1122,26.2,2.592,3.578,,,,everyone,False,,,garmin_ping_308636726712,11073621452.0,
10344080403,Night Run,Run,2023-11-22T20:07:54Z,527.1,212,1229,3.4,2.486,7.273,,,,everyone,False,,,garmin_ping_308636712396,11073620904.0,
10344080045,Evening Run,Run,2023-11-22T19:22:10Z,2832.4,546,907,26.5,5.187,8.498,,,,everyone,False,,,garmin_ping_308636704506,11073620590.0,
10344078672,Evening Run,Run,2023-11-22T18:53:51Z,2499.9,786,823,25.1,3.181,5.012,,,,everyone,False,,,garmin_ping_308636667170,11073619212.0,
10344078253,Evening Run,Run,2023-11-21T19:05:34Z,1533.8,1049,1447,14.8,1.462,8.898,,,,everyone,False,,,garmin_ping_308636653562,11073618777.0,
10344076014,Evening Run,Run,2023-11-21T18:32:06Z,2351.0,735,744,0.0,3.199,8.214,,,,everyone,False,,,garmin_ping_308636596905,11073616505.0,
10344074923,Evening Run,Run,2023-11-21T18:12:26Z,3290.6,875,879,5.1,3.761,6.309,,,,everyone,False,,,garmin_ping_308636567480,11073615328.0,_r|{F}piLP|@BFTVbAr@h@T\Hx@b@r@Db@Af@EJDHJ^\X`@z@XP@^Td@F`@Pf@@n@En@B^FnCv@B?NHf@RnBl@G?oAYgAOk@[cB_@}@e@w@S[Ee@OmAEaAc@qCu@{@Y_@KWMgAS]Ou@E_@Ok@IKIEQ?S@q@Rw@^u@`@c@\Sh@DdA`@lARZ?f@JXJf@Nb@DTNv@\fAXpAb@xCn@nBh@h@HNF|@Nj@Nv@LvBr@~@R\LZP`@PfA`@t@b@BFg@v@gApAg@b@W?y@MeAWk@Is@QMKg@Mo@WaAMUGIEc@Ie@OqAY
10344073721,Evening Run,Run,2023-11-20T19:46:22Z,410.7,189,197,5.5,2.173,2.386,,,,everyone,False,,,garmin_ping_308636540666,11073614215.0,
10344073109,Evening Run,Run,2023-11-20T19:42:00Z,431.2,185,212,5.5,2.331,2.448,,,,everyone,False,,,garmin_ping_308636527731,11073613530.0,
10344072255,Evening Run,Run,2023-11-20T19:18:43Z,2551.2,596,861,18.6,4.28,8.534,,,,everyone,False,,,garmin_ping_308636505420,11073612678.0,
10344071120,Evening Run,Run,2023-11-20T18:39:53Z,2594.9,872,872,0.0,2.976,3.753,,,,everyone,False,,,garmin_ping_308636476181,11073611518.0,
10344070992,Evening Run,Run,2023-11-16T19:32:13Z,4426.0,1061,1061,14.8,4.172,7.324,,,,everyone,False,,,garmin_ping_308636471681,11073611364.0,
10344070297,Evening Run,Run,2023-11-16T18:48:32Z,4383.2,1590,1652,30.2,2.757,5.114,,,,everyone,False,,,garmin_ping_308636447727,11073610667.0,i}{{F{oiLzAj@\DrB`@~@TJ@^Rb@NfCd@bBd@b@NjAj@d@Pb@JVRd@Rf@JHPiArAiAfAc@RI@KAe@OkD}@y@M}Cu@CEOGqA]y@Q}@Mq@OUGe@Si@QUC
10344069024,Evening Run,Run,2023-11-15T19:53:34Z,2316.0,3391,3398,15.4,0.683,7.736,,,,everyone,False,,,garmin_ping_308636411506,11073609412.0,eb|{FsqiLNLP`@M_A@}@LUhBb@H@HAEIQGEYIQNwACk@Bq@@EB?BOAO}BaAGCGODe@n@cEHgA`@iDPiEBKDEEQCm@IiC
10344067602,Evening Run,Run,2023-11-15T19:23:05Z,2762.1,564,908,26.9,4.897,7.842,,,,everyone,False,,,garmin_ping_308636369554,11073607942.0,
10344066355,Evening Run,Run,2023-11-15T18:44:50Z,1203.0,449,479,9.5,2.679,3.406,,,,everyone,False,,,garmin_ping_308636340651,11073606702.0,
10344065891,Evening Run,Run,2023-11-14T19:39:39Z,436.0,175,189,4.1,2.491,2.891,,,,everyone,False,,,garmin_ping_308636330220,11073606282.0,
10344065619,Evening Run,Run,2023-11-14T18:57:28Z,1773.2,815,1801,16.9,2.176,9.397,,,,everyone,False,,,garmin_ping_308636320894,11073606015.0,
10344065225,Evening Run,Run,2023-11-14T18:26:48Z,2345.1,765,784,0.0,3.065,8.052,,,,everyone,False,,,garmin_ping_308636289212,11073604925.0,
10344064277,Evening Run,Run,2023-11-14T18:10:02Z,2848.4,851,851,5.9,3.347,4.183,,,,everyone,False,,,garmin_ping_308636259470,11073604101.0,w~{{FooiL\Dd@Pt@Rd@?j@Fj@R`@J`ANfA`@hAVbA`@dCf@nBh@^T|@Tj@RTTO\qA|Ac@b@c@Zc@C_D_AoFmAi@Qe@IgBe@SAc@Mu@MyA_@mAUo@]oAUa@QeCo@oB]i@GKIa@SOEWUM{@Jo@Vo@n@{@^OrA\b@NrBRj@Lp@TpAVf@Nr@\l@JfAb@nA^rBb@`@T?FCp@]hDKXKD_@I
10344062971,Night Run,Run,2023-11-13T20:14:42Z,951.3,427,524,9.8,2.228,2.558,,,,everyone,False,,,garmin_ping_308636230982,11073603024.0,
10344062472,Evening Run,Run,2023-11-13T19:13:54Z,4135.8,978,980,42.3,4.229,8.832,,,,everyone,False,,,garmin_ping_308636216272,11073602497.0,
10344062072,Evening Run,Run,2023-11-13T18:41:38Z,2516.1,753,753,20.0,3.341,4.153,,,,everyone,False,,,garmin_ping_308636179334,11073601793.0,
10205134205,Behobia,Run,2023-11-12T09:04:06Z,19998.1,4731,4731,208.0,4.227,6.738,,,,everyone,False,,,garmin_ping_304406772352,10929275637.0,{cpgGloyI@hADj@h@nD`@nBlAfEHf@LtGPjEHh@FTb@t@THr@GPHh@vADh@N`ID~EZvGDbCLxAH`EG`CMbBMlDIlAKhA[dBGt@a@lCI`AU|AUtCm@nFJZ^Lf@F~DdA~CfAtCh@vA`@jAd@JJZr@BjBPbA|AvDNl@@RRd@\^Xj@fBtEPt@Zv@vEhJXt@\tAf@dEnBvLL|B^j@Vx@nB~INdAXhEJxF\jFPpHHrANdAXlApBhFT|@Dx@A~@[fMAdAE^_@dAMl@?x@lB~MVbA^n@FT@^Ez@?^N`B\bCn@`DlA|IRrBPhDD|BAvAKhCMxBiA|KOjCYbC_@~BUz@}AdEIJaCbGsB`E_@~@Mh@Kz@EhA?r@B~@VrC?vBGjA[jCk@hGCn@@rARzAZz@Th@bAhArB~Aj@j@b@l@Vn@Vp@PjAHpAFrCJx@dAxBd@p@hAvCbDdHjCfGlAnE~@zCd@nBTl@zCfFlAbCn@`AhAtBnClEpClFz@pA`ClEjAhBhAtBfA|BfCpEfAdBl@v@xBjCp@r@v@dA~@dDNLRn@T~@bAdGXdD\bB\|@f@h@`C|A~@h@t@VpDxBx@l@dAfAdDjFjBlCdBpCpCfEVh@b@nAZl@^NtADVb@RfCDvA?t@QhGw@fGGr@Cr@BpENjD@bCPpDBrCGbBHhAMr@_@r@YtAQhCc@jCk@nBGl@At@g@vDk@bByAvC{@bDm@bBsAzC{@|BcA~AsBhC]l@e@f@Gd@H|BErCY~FEzBIjAMr@Q\]ViEjBs@^sBv@cCpAuAT}Bt@g@`@Yd@CPAv@Lx@`AxBTx@lA`FvAjGhA`G@vBHdA?lAEr@YrBQp@eBdGqB|HUd@aAzDWh@mBdGyBpFy@zB}@lAYp@GZGt@QbF@|CXlDD~BNdABfAHpA@dAEn@AzEQxHAzBFlCX|ELpAd@`ClBrITpANtALjBMdABn@PnABn@Nt@Xz@Fn@]nEYfCo@lEOr@Ir@i@|B?Hm@pB[l@_A~@C`@AlA[hD?t@FnC?fBCh@DrAJfIBr@@tDWbNApA@dAQ~CYrMA|DM`GEhDGt@]bAIl@V`CD~BYvOGv@QhASr@[v@yBfD_@b@gAdB}BxCkK|NaAbBUx@?JDb@t@dBvAlFfAfDF\dBhGD`@r@xCZz@dAnERl@j@tAbC|Ij@~C
10205130757,Morning Run,Run,2023-11-12T08:08:34Z,3720.3,2121,3128,0.0,1.754,4.594,,,,everyone,False,,,garmin_ping_304406719037,10929272291.0,
10205129847,Morning Run,Run,2023-11-11T09:53:41Z,346.9,67,176,0.0,5.178,6.79,,,,everyone,False,,,garmin_ping_304406702977,10929271254.0,
10205129923,Morning Run,Run,2023-11-11T09:12:01Z,7156.7,2301,2363,48.3,3.11,4.385,,,,everyone,False,,,garmin_ping_304406703448,10929271256.0,kclgGhmvJG\EJE@]GIPMzAAbA@t@AbFd@rJLlE?zDC|@BpBGdD@dDCjAJ~FVlDx@~CNt@^`BCz@XzAZhCPbCIj@Gh@TlAJnBJr@Vj@Ld@Gv@i@|EEp@Kz@Ej@_A`EOlAW~@O\SGEDKb@Qb@[f@Sh@@@]P[e@OYQ}@@oBEmBW_@I]?M\i@AyBIwBO_ASq@UoAO[As@McAIYCg@?c@Gg@@_@JM@y@GuD@eBIa@Io@?k@KSIi@Oq@KkAMq@Sk@Is@CiCGoADODBGD^WJc@Im@Ui@Is@BoAA_FBeGLgCLiAJgC?QIu@c@{BM{@Oq@CCcCy@c@Ec@JQHm@L]CGEU@UIOMCuB@uBa@kFAs@Iu@Si@]y@[SA?R`@h@xADNb@xHHT@^OhCAr@@PTz@TVbAR`@Cj@Nb@Fj@Tf@\|@lA\pAHn@JxABr@JnA?n@AzDKxFAfACr@B~@BVh@xA@HC^a@d@NrBHr@@fAFj@Cv@Tl@Dl@Ct@Bn@NbAVnA?~@@JHAd@bA`ChG\j@dALzEjA@CYqAKyBQk@Ci@Nc@Hg@Gq@a@mCW{@Ko@Lu@Oo@u@cCWsASu@M_AMo@Eq@KiBIwCCsDP_L
10205128128,Evening Run,Run,2023-11-09T18:44:23Z,8403.2,2398,2413,18.5,3.504,4.506,,,,everyone,False,,,garmin_ping_304406678152,10929269437.0,k}{{FqoiLd@PhB`@b@L`APfBb@|@XbB\p@Px@Xj@N`@R`@Lf@Hj@Rt@Px@X@BAJo@hAk@l@_@\YT_@NmD}@oCi@uA_@a@IKI_ASwAc@uFiA}@YYEa@Oc@GyEmAaB]mA]W]Cu@Lu@Pk@f@y@\W`@BjA\hGnAtAl@nAXnAd@`@Pj@PpBd@p@FjAT|@Tb@Jj@T`Bd@xFtAl@H^T@FM\e@f@_AnAo@n@GBcAUo@SaCg@kA]s@Ko@Qc@OaAQmD}@g@IcAYe@G{A[sEqAwBa@uBk@a@OEEIa@Aw@BQJm@f@gA^_@JCh@@jAb@f@JxAb@rB`@xBp@n@HhAT~@ZvAXj@RpFnAv@f@bHbBbAZb@NFJ?Ji@t@S\sAtA_@VwFuAm@SkBa@cBc@g@IaB]uAUs@[kDy@e@Uc@IiBg@}Cs@wAa@QIUe@Cg@LmANi@T_@\_@DC^CrAj@fARTPj@Dt@P~CdAf@DvAXxAf@rATd@L\Nd@HrAd@dFjA`AZ`@TtD`ALDLPAHQb@e@n@oAjA_@Rs@Mq@SiB]oGaBy@KmAYq@M}C{@q@IKC
10205126537,Evening Run,Run,2023-11-09T18:18:10Z,1864.4,695,910,20.4,2.683,4.577,,,,everyone,False,,,garmin_ping_304406654319,10929267799.0,
10205126133,Night Run,Run,2023-11-08T20:06:53Z,139.4,78,378,0.0,1.787,2.133,,,,everyone,False,,,garmin_ping_304406645441,10929267111.0,
10205125843,Evening Run,Run,2023-11-08T19:23:05Z,3930.0,750,1102,41.2,5.24,7.254,,,,everyone,False,,,garmin_ping_304406640926,10929266822.0,
10205125022,Evening Run,Run,2023-11-08T18:42:14Z,1697.5,717,879,15.9,2.368,3.566,,,,everyone,False,,,garmin_ping_304406624280,10929265751.0,
10205124740,Evening Run,Run,2023-11-07T19:24:40Z,2543.8,1538,1565,21.0,1.654,8.392,,,,everyone,False,,,garmin_ping_304406615523,10929265259.0,
10205123023,Evening Run,Run,2023-11-07T19:02:19Z,2591.4,727,735,0.0,3.565,7.794,,,,everyone,False,,,garmin_ping_304406595555,10929263565.0,
10205121707,Evening Run,Run,2023-11-07T19:00:38Z,50.1,21,24,0.0,2.384,3.178,,,,everyone,False,,,garmin_ping_304406582688,10929262712.0,
10205121433,Evening Run,Run,2023-11-07T18:46:03Z,2768.7,844,855,9.6,3.28,5.724,,,,everyone,False,,,garmin_ping_304406579012,10929262533.0,{r|{FksiLB`@b@rA^~@d@R^LRLd@LRBrA^hBl@O?_J_CWQIq@Bs@ZiAl@aAXOb@?d@LfBt@vA`@dAPl@Tj@Nh@TfAPvA`@zD|@v@VhB\hD`AtBt@lE`AVLBPQVsB~BKHe@PsBa@yGyAy@UyA[sA_@QAu@S{Ci@c@Mi@c@IE[C
10205121239,Evening Run,Run,2023-11-07T18:04:26Z,897.4,274,360,9.1,3.275,4.398,,,,everyone,False,,,garmin_ping_304406565342,10929261679.0,
10205120320,Evening Run,Run,2023-11-06T19:24:32Z,4059.0,900,925,39.7,4.51,8.337,,,,everyone,False,,,garmin_ping_304406556574,10929261018.0,
10205120031,Evening Run,Run,2023-11-06T18:27:54Z,4138.0,1387,1475,44.5,2.983,4.577,,,,everyone,False,,,garmin_ping_304406538028,10929259856.0,
10205118300,Evening Trail Run,TrailRun,2023-11-06T18:17:48Z,689.7,385,490,5.1,1.792,3.8,,,,everyone,False,,,garmin_ping_304406522874,10929258865.0,
10166545711,Lunch Run,Run,2023-11-05T11:44:40Z,7685.1,1748,1748,131.2,4.397,7.01,,,,everyone,False,,,garmin_ping_303273243297,10889183904.0,sk}~Fo~tL?g@HSz@kALY@QIKgAAIBGHMz@s@xBG`@@VPjBEVKNIFm@NKEIWCaAMCIN@VNtADxA?HCBM@KKCUQsEFSh@OZWXk@fAiCBUCSCGEAKHYr@s@tAQVOHMAKCGQOcBMBThDJrB?bANtBt@`EBl@?hACp@Gd@@LPFx@C`BKZIGe@GEKAWDUHSCMQC]?k@Eo@S{BK]y@wBAYHSFGb@OP?\JXCd@MBCDWI{@KaD?MBKHOj@}@Xi@?GIIw@AU?OLIl@k@|BIh@L~BCTEHGFYNIBUCIEKMCo@MSKFER@JJx@LfBCPIDKEE[C_BI}ADe@JOREd@YXi@l@}AVi@DQA]EEC?CD{@lBc@r@UNS@MIEQGqACGEAGH?DRtCHlEHtAh@pCNxABtAKzABHD@d@@z@En@@r@I@IIc@GEw@LQEQ_@AQ?gAOiBMs@y@mCAUFQDEd@MR?LD^?f@IFG@YUmEHk@fAiBAMIG_ACI?MLKh@m@pBKt@?d@LvAE`@c@Ze@AIUCaAEEK@CDAPLvBBn@CZKBIKE]KmC@iAFEp@U\c@bAiCLs@IQOPgAtBc@f@WAQOQsAAEC?FtAT~CB~AFt@JpAZpAXhC?t@MnB@LN@x@G~BI@A?SI[GAa@Be@AGYA}@Eo@UcBQy@i@cBIm@JQ^MPA^Jb@A\UM{E@a@`@{@\g@FOB[UCm@AQ@IHIf@e@xAQz@ATHjBGn@a@VSDQMIUCw@IGGHAf@L~BAr@GHGEQmBIoCBITMb@KJIXk@Tu@\u@Rm@Ec@ECABo@pAm@bAa@X[EIc@EkAC?@lANtBHzB
10166544424,Lunch Run,Run,2023-11-05T10:54:47Z,3736.0,1083,1160,36.4,3.45,4.641,,,,everyone,False,,,garmin_ping_303273211223,10889182575.0,g|}~F}ftLkAJOEM_@IeBN}@^c@j@WvD_@T?VTLr@?|@In@CdAADOLGI\OV@ECUA_@KWOe@GKCa@]Ui@UkA?O@E|BY\DN^Dp@@dAGVU`@e@Ty@PmC^e@GCB@KGgCFo@^k@h@WnE_@F?VZFt@@bAMx@[b@c@T_E`@U?YUGa@IcB@QJc@f@e@b@Kv@CzBWd@EF@JXHpBMv@S\[RcCZ_BLEASSIg@G}@Bs@Tm@d@c@~De@n@ABBLXDp@@dAKx@Wb@a@ReAJaBHk@DKCUUGg@CsANo@\k@d@KdCUr@Gb@BNZFbA?p@CNSj@e@\e@LoC^s@@W[KoBFg@\q@^Yb@I
10166543638,Lunch Run,Run,2023-11-04T10:32:46Z,4309.0,2125,2175,22.5,2.028,4.193,,,,everyone,False,,,garmin_ping_303273182671,10889181767.0,o{y{FmaqLo@|AoB`Eq@fASn@_@d@Yf@y@bAIPUPIAC@qBlDW\q@jAcAxAm@fAY`@a@d@KPg@p@q@bAEHM`@SZ_BhB_@n@eBjCe@x@a@Xq@`Ay@x@iAz@yA|@]VUX[Rc@Fi@PoFlCkAf@cBl@_@HcBj@aALKCiBx@oABa@FaARcCX}A^_@D]HeBTw@Ts@JeBp@YRWJa@Hc@B_@LiDzA_ClAe@ZYXSNwAr@WX_@ZmArAWRa@T_@XiAhAyArAaAbAoAhAqAhAoAz@c@b@i@ZaA~@_A`Aq@j@s@~@q@h@H^f@nBZxA`BdG@`@Df@J`@Zr@AVHf@l@vBXr@`AbDh@~Bp@hCPf@^bBJZx@lD
